1657843200,1.14891,5.99415,-3.79189,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0.0.16,0.0.17,0.0.18,0.0.19,0.0.20,0.0.21,0.0.22,0.0.23,0.0.24
1658214000,-8.05847,0.269578,-8.58085,46.1632,1.84233,60.228,56.7447,85.5493,71.1193,106.483,104.949,201.751,142.701,277.143,293.248,339.465,325.319,353.51,336.842,402.692,343.367,414.849,410.019,410.432,918.655,1427.24,734.157,447.186
1658214600,-8.718,-0.330518,-7.46214,49.3566,6.43116,70.0248,62.8778,91.9647,81.8702,113.31,110.587,208.768,149.726,282.324,297.311,342.039,326.887,355.271,339.444,402.753,340.064,414.787,425.923,711.385,1279.37,1094.03,538.772,447.01
1658215200,-9.22453,-0.569529,-7.16009,47.1676,3.4228,65.8579,61.1762,89.7769,76.7785,110.825,108.905,206.191,148.336,283.613,297.897,343.078,330.667,357.614,342.685,404.364,343.705,414.873,419.193,642.754,1216.03,1073.84,536.221,449.29
1658215800,-10.0713,-0.541637,-6.22086,47.1848,3.90158,66.5376,61.8892,92.8875,82.5344,114.24,113.393,214.248,153.213,290.715,306.137,350.03,336.222,363.342,349.402,410.221,347.774,419.776,415.964,613.81,1293.57,1083.81,486.485,444.784
1658216400,-9.76713,-0.986496,-6.4099,46.5912,2.51858,66.9351,59.6251,90.359,77.2171,111.421,108.827,211.042,151.584,285.726,303.936,351.927,336.155,363.173,343.715,408.397,347.951,416.356,423.608,715.882,1297.35,919.002,446.297,443.555
1658217000,-9.28415,-1.27607,-6.73603,45.4904,2.13733,65.9494,58.2235,89.3641,78.8975,110.39,108.658,209.134,149.625,288.633,303.888,351.009,339.64,364.752,349.069,410.077,349.163,422.001,449.728,812.061,1174.35,758.6,435.867,447.225
1658217600,-9.30914,-1.88896,-5.99824,46.2108,2.25521,67.4376,59.377,91.6622,79.2202,113.614,112.268,215.82,153.823,294.739,311.912,354.838,340.797,366.691,349.888,412.64,351.283,424.664,434.266,730.222,1208.16,839.755,441.82,445.677
1658218200,-8.47798,-1.61125,-6.66146,46.8393,3.10287,61.7081,59.5058,91.0179,79.7089,111.936,111.315,210.145,152.724,289.235,302.559,351.754,338.376,360.365,345.597,411.396,346.41,418.717,455.499,817.473,1182.76,808.668,445.809,443.441
1658218800,-7.38163,-1.28833,-7.6151,46.5144,3.33489,66.6323,62.3278,90.5721,79.5539,112.004,109.225,211.361,152.208,287.552,303.73,348.69,335.459,360.534,345.172,409.063,345.234,431.399,587.801,1097.37,1035.54,570.278,414.834,447.553
1658219400,-7.74682,-1.67537,-7.16451,46.7856,2.26092,66.86,56.9411,85.8611,71.4271,106.063,102.912,197.633,144.154,278.508,294.845,342.716,330.952,357.203,343.341,404.555,344.023,418.465,482.904,908.7,1063.54,607.478,412.639,446.963
1658220000,-7.64454,-1.29499,-7.13528,44.2828,2.42265,61.6754,55.9589,85.8722,70.7766,107.227,103.712,202.037,148.502,285.488,298.055,352.0,339.082,363.884,348.866,408.787,349.629,423.306,506.019,935.601,1039.31,601.284,414.36,449.622
1658220600,-7.35279,0.0512533,-7.03983,48.1858,3.09207,68.6604,65.7248,91.8589,82.3833,112.768,111.144,211.982,152.461,290.282,304.479,348.246,332.485,356.672,342.651,407.634,345.958,434.455,577.976,1103.11,1095.76,591.1,414.71,445.881
1658221200,-5.5784,-0.821269,-8.17012,45.4427,1.6416,63.1894,56.4318,84.8917,73.9939,104.279,101.235,197.632,144.347,279.103,297.349,343.541,329.624,356.674,341.574,404.943,352.869,491.315,725.627,975.033,728.899,485.584,412.162,448.983
1658221800,-0.255146,3.37396,-10.1445,49.9855,0.231726,30.3768,18.4313,25.3034,8.83405,24.1436,8.26799,73.2004,25.5321,126.722,138.442,181.999,184.52,234.151,256.712,380.081,374.662,472.014,462.442,426.325,442.59,449.456,433.305,470.183
1658222400,-0.820241,3.42123,-10.0138,48.5324,0.231726,28.7454,18.9742,26.1294,13.7367,23.8237,12.8247,76.1563,26.115,126.786,141.756,185.974,187.281,240.575,263.242,375.495,355.575,467.137,480.347,442.838,449.314,453.699,442.423,479.092
1658223000,-1.05809,3.57443,-9.8758,48.9943,0.231726,27.9492,18.2862,25.2918,10.8723,23.7939,4.34021,71.9105,21.6808,122.936,137.175,183.584,184.348,234.063,251.456,366.898,338.657,447.054,469.661,467.09,478.37,467.565,444.585,480.393
1658223600,-1.02727,3.42601,-9.92537,49.7287,0.231726,27.4656,16.6229,23.0241,3.95454,21.8936,2.0186,71.2614,19.136,119.976,134.058,177.572,177.094,221.888,239.874,358.786,333.13,442.242,463.088,461.916,479.55,476.152,449.354,482.724
1658224200,-1.80551,2.99066,-9.88,47.5721,0.231726,27.5332,17.4679,24.5713,12.3987,22.7728,5.66776,73.7,22.6382,122.807,137.014,181.977,182.735,233.314,250.169,366.075,336.211,442.518,461.747,459.628,480.043,472.712,446.276,479.127
1658224800,-1.31742,3.08588,-9.857,51.2615,0.231726,29.1104,17.2318,22.8514,8.92089,19.7441,1.90453,67.8222,19.2187,115.838,128.918,170.248,171.461,213.451,232.442,353.888,329.425,439.912,458.601,452.003,468.372,463.05,442.249,479.478
1658225400,-0.819901,3.5743,-9.74382,48.286,0.231726,25.7366,10.3152,18.7645,1.3065,12.0575,0.947548,61.0005,8.57952,108.728,121.303,163.744,162.508,205.14,220.059,346.901,321.402,445.062,468.489,462.749,469.856,462.019,440.929,477.518
1658226000,0.0778101,3.37889,-9.76401,43.5063,0.231726,24.8508,6.46134,20.3589,1.2225,10.8514,1.04113,55.5285,7.80503,117.653,130.974,174.287,172.67,219.374,237.885,369.396,356.113,467.134,475.925,450.538,459.368,461.122,443.448,477.835
1658226600,0.247357,2.95437,-9.80855,44.7955,0.231726,24.0736,4.43494,15.0231,1.30954,2.6463,0.786904,53.8942,5.25826,113.46,125.48,169.695,168.636,212.775,225.38,353.55,340.73,463.056,475.418,455.793,463.139,461.837,445.216,481.157
1658227200,0.832749,3.80361,-9.3191,42.9693,0.231726,23.3478,8.75404,22.6574,1.89922,19.9504,1.8501,74.1352,23.4598,126.349,138.556,186.432,185.035,239.153,266.753,398.391,382.386,469.298,460.182,430.637,449.508,454.732,441.056,475.123
1658227800,0.187773,3.82194,-9.34836,42.5582,0.231726,23.0691,2.34494,15.1413,1.27294,8.9211,1.24867,60.7912,9.23676,121.945,135.842,182.662,182.319,233.257,251.86,380.877,365.612,471.625,476.66,449.127,458.147,460.684,442.911,478.0
1658228400,0.644094,4.61484,-8.94984,50.783,0.231726,31.1847,22.0698,30.023,15.6486,28.7814,15.0311,86.0816,30.0152,138.381,150.371,199.898,193.796,247.86,268.16,391.16,382.438,478.711,472.294,434.614,448.362,457.018,445.643,482.269
1658229000,-0.370934,4.42753,-9.05165,51.8074,0.231726,34.9568,27.5213,37.3653,24.5049,35.7683,24.8614,101.289,39.1853,152.088,163.605,219.638,204.624,262.852,279.365,389.941,358.444,463.979,480.672,462.603,457.54,449.432,430.155,467.762
1658229600,1.81022,4.587,-8.81297,29.144,0.231726,22.7444,2.23029,20.4436,1.95056,30.6181,2.3025,93.5953,34.7443,148.229,159.98,218.554,204.616,268.391,297.77,427.054,410.184,477.1,459.85,428.741,447.76,453.393,434.066,468.688
1658230200,1.48624,3.73971,-9.12728,30.1063,0.231726,23.9221,2.24732,18.4849,1.65908,19.4223,2.01321,88.3462,32.5035,143.507,156.496,212.727,201.332,265.147,292.433,419.132,406.379,482.383,467.059,434.445,453.102,457.211,439.294,474.56
1658230800,2.69552,2.11623,-9.37855,37.0552,0.231726,23.6421,2.15288,19.3388,1.74412,9.949,1.84929,80.2067,26.3603,134.606,144.532,197.089,206.295,279.334,295.0,393.627,350.517,443.303,446.198,426.428,452.265,458.468,440.694,477.371
1658231400,1.4158,3.05126,-9.39408,36.7981,0.231726,23.7949,2.38189,23.9213,1.65527,14.1911,1.8057,81.7985,26.9068,133.32,146.367,196.897,192.113,250.096,279.706,413.076,404.258,474.833,458.746,428.27,449.131,456.017,438.602,474.434
1658232000,1.18921,4.28959,-8.83632,60.6374,0.231726,40.0938,31.6108,41.6251,28.5322,39.9268,27.5748,107.501,40.9398,156.96,167.603,222.864,209.845,268.337,287.018,400.802,384.525,474.959,471.408,431.294,438.42,443.145,427.195,463.009
1658232600,1.64539,3.02283,-9.23638,68.7438,0.231726,45.8692,31.8599,41.2527,27.2403,38.3509,25.7556,101.526,36.2367,147.794,159.607,214.105,197.981,252.071,270.762,390.423,377.593,463.841,453.158,419.111,434.914,441.769,430.334,464.524
1658233200,1.45969,3.14224,-9.18665,62.6229,0.231726,41.8396,32.8024,43.1405,29.6201,41.9735,30.2046,109.982,43.2248,159.953,170.078,227.845,212.505,271.571,287.791,395.725,384.673,478.886,467.597,421.529,432.604,439.177,425.494,460.275
1658233800,1.33497,3.25346,-9.12373,56.5977,0.231726,37.8435,28.827,38.2064,25.5449,36.4796,25.7567,102.529,39.3782,151.346,163.564,219.663,206.344,264.517,282.716,395.325,383.589,479.356,470.831,428.306,439.247,447.781,434.628,470.237
1658234400,0.732892,2.0698,-9.56688,67.908,0.231726,43.2476,31.4507,40.4076,24.9926,36.1423,23.7517,99.0702,33.6709,145.853,155.313,206.512,192.086,242.925,254.61,370.251,346.791,464.261,479.295,439.232,436.982,443.064,429.247,463.771
1658235000,0.277449,3.32767,-9.01581,63.9577,0.231726,43.208,35.6522,45.9022,31.9801,42.8065,29.0575,112.585,43.2414,164.341,172.922,228.367,208.464,258.213,275.869,384.043,344.567,437.386,457.699,486.076,467.224,441.45,418.968,452.589
1658235600,0.125792,3.5487,-8.93629,56.8898,0.231726,37.5831,28.8978,38.5226,25.1036,36.3334,25.4669,103.4,38.4222,153.313,163.275,220.054,203.098,259.943,274.417,384.94,346.347,440.753,464.255,512.262,465.051,446.205,428.436,464.178
1658236200,0.573809,3.49566,-8.89129,66.8395,0.231726,43.0524,35.8831,45.3254,31.2193,44.0485,30.2914,112.473,42.5244,160.328,170.171,225.535,208.607,262.828,276.134,383.077,343.007,433.841,445.343,516.358,461.897,438.079,420.12,456.278
1658236800,0.569558,3.52179,-8.92629,53.4625,0.231726,36.5308,27.9858,38.429,26.5504,38.3339,27.1568,107.395,40.488,155.604,166.37,223.392,210.167,269.465,286.452,392.313,352.367,449.927,486.83,492.03,462.522,450.283,430.776,464.354
1658237400,0.582987,3.77219,-8.57492,36.5426,0.231726,35.3437,29.8325,40.9356,30.052,41.5265,32.9975,115.614,52.0293,171.648,186.071,247.391,241.925,300.556,315.242,406.605,365.074,459.608,490.568,493.462,477.168,454.556,430.282,464.087
1658238000,1.0582,4.23045,-8.27635,37.4679,0.231726,31.2491,26.8381,35.716,24.2607,35.5708,27.9242,103.733,45.1759,156.605,171.418,228.155,222.062,287.128,305.683,400.668,374.494,485.6,500.987,457.572,453.215,451.844,436.934,472.479
1658238600,1.14936,4.25383,-8.13125,42.6361,0.231726,31.9981,25.5755,35.059,24.1128,35.7165,27.0031,102.02,44.7665,155.286,169.203,226.582,224.905,284.518,300.935,398.032,376.885,486.164,493.828,447.115,445.127,448.356,434.997,471.25
1658239200,0.460606,3.77628,-8.3602,38.316,0.231726,30.8544,25.0565,34.1796,23.4321,34.3874,26.5063,102.657,45.1325,156.602,171.458,230.382,222.81,286.166,302.194,398.057,359.041,458.296,487.678,486.245,472.649,455.866,433.247,470.279
1658239800,0.498916,4.95969,-7.75973,41.065,0.231726,30.1914,23.8945,32.9141,22.7962,34.1258,26.0195,100.056,43.9738,152.989,167.428,227.869,218.571,281.991,298.341,393.43,363.351,471.755,500.633,471.503,453.976,445.531,429.826,468.831
1658240400,0.866115,4.16642,-8.0287,37.9742,0.231726,29.9404,22.7253,31.4751,19.8798,29.9404,20.6366,90.6908,38.617,145.511,160.639,213.897,205.445,269.421,289.196,389.894,358.631,468.92,494.962,463.82,450.252,448.876,432.637,471.919
1658241000,1.92636,4.18086,-7.80762,40.1939,0.231726,32.2586,25.5103,35.0855,22.6069,33.4751,23.2,95.9781,42.0642,148.589,164.686,219.066,212.744,277.844,294.1,392.288,376.537,481.958,484.36,440.778,443.298,448.029,431.202,468.731
1658241600,1.11357,4.7599,-7.88247,43.0464,0.231726,31.5599,24.7357,33.6235,22.4262,33.5487,25.1852,97.39,43.0092,151.192,165.87,220.178,217.776,277.295,294.464,388.36,361.417,477.859,499.622,446.689,441.708,446.742,432.835,468.823
1658242200,0.3465,5.82806,-7.15105,48.6903,0.231726,30.607,22.5984,30.2906,19.0047,29.5084,18.6373,84.9099,35.4374,139.045,154.403,203.178,199.622,259.738,277.551,379.221,347.29,470.657,499.605,439.91,440.933,448.835,435.985,472.787
1658242800,0.219451,6.54004,-6.60673,49.0844,0.231726,30.8291,22.3206,30.0571,18.3782,29.3542,19.9844,87.0829,35.6668,140.07,154.165,205.005,198.795,257.9,277.989,379.291,347.632,462.187,496.642,448.23,442.385,447.2,433.956,473.09
1658243400,1.8032,5.74749,-7.03105,50.2003,0.231726,29.5203,21.6121,29.0317,16.515,27.0126,15.442,80.5681,30.5628,134.191,149.24,195.677,195.249,253.564,270.779,386.128,403.425,474.841,445.527,416.504,444.164,459.071,448.441,476.627
1658244000,2.74409,2.82738,-8.37914,49.9246,0.231726,33.5328,26.1442,33.6056,21.1376,31.2672,21.5735,90.3423,38.1024,143.127,158.953,208.688,205.293,264.336,284.709,390.094,399.397,493.97,448.845,411.415,437.844,448.562,438.595,469.119
1658244600,2.27723,3.58385,-8.21393,48.2352,0.231726,30.855,23.8549,31.6519,19.8946,30.8127,21.2502,90.2153,38.1406,143.138,158.469,208.284,203.488,265.888,281.793,379.758,362.285,511.993,492.457,417.395,435.623,446.338,433.009,471.82
1658245200,2.08398,3.96954,-8.00435,51.2359,0.231726,31.8935,22.6258,29.2205,17.1166,27.7576,17.047,81.8737,32.4556,134.968,149.212,194.762,192.542,252.472,271.751,376.457,357.383,502.713,487.268,418.346,437.38,447.323,437.965,473.146
1658245800,2.95544,3.79131,-7.80667,48.4193,0.231726,32.5483,24.6394,32.9895,21.3194,31.7801,22.3868,92.9465,39.8763,145.683,161.282,215.543,207.262,268.984,287.373,384.693,366.641,500.206,504.931,429.564,439.006,446.525,431.714,469.396
1658269200,6.03297,5.87363,-1.14819,51.5944,0.573121,62.7253,48.8316,71.3805,50.3865,78.4094,64.5269,152.283,109.222,223.07,243.275,299.435,293.186,329.564,328.228,444.989,595.549,584.964,496.948,472.238,479.134,460.763,427.854,434.594
1658269800,5.85565,5.91255,-1.83416,53.3234,0.473629,63.2291,48.2748,69.6943,48.2364,76.9109,61.1277,147.731,105.493,221.032,239.342,295.83,291.262,329.925,331.539,464.61,578.793,546.796,486.559,465.884,475.923,460.238,428.048,439.572
1658270400,6.30296,5.59669,-1.58703,56.9568,0.951271,63.599,48.837,73.4045,49.2137,77.1787,62.0204,151.907,107.082,222.267,241.338,297.804,291.0,328.466,325.223,430.415,565.616,574.32,491.106,466.337,481.266,472.942,434.875,434.46
1658271000,6.43745,5.0906,-2.8444,58.01,0.78573,64.5175,49.2066,70.9987,49.3478,78.2808,63.9114,151.103,107.949,220.97,242.205,298.251,294.193,330.553,333.557,452.716,560.354,546.888,483.146,452.375,472.318,470.307,437.444,436.415
1658271600,5.36126,3.34814,-6.16366,48.4239,0.231726,59.1095,45.9997,66.6045,46.1612,72.9866,57.8292,145.387,101.164,215.606,232.843,289.045,288.644,328.18,322.675,417.344,552.372,587.585,485.404,443.948,459.558,455.871,430.758,437.614
1658272200,6.83782,5.37974,-2.73297,50.3167,0.231726,54.962,43.8162,61.286,42.4752,64.0256,51.5065,137.149,89.2693,196.76,217.714,278.476,277.527,322.29,331.02,449.583,578.907,504.974,431.925,405.189,434.231,437.708,426.054,437.849
1658272800,6.66035,5.82112,-1.62549,55.7989,0.600354,64.9424,47.9489,69.9192,49.1132,77.8405,61.1736,148.324,104.272,220.356,239.614,294.816,291.152,331.198,330.315,449.193,617.243,553.435,455.022,423.458,442.656,444.473,426.639,436.618
1658273400,8.29371,4.8699,-1.50269,54.664,0.231726,61.1561,45.6336,66.422,44.9003,70.3478,55.5238,142.783,98.1671,210.666,229.108,287.506,285.706,328.002,333.05,475.835,587.633,495.907,441.223,415.159,438.177,441.88,423.647,437.427
1658274000,7.95827,5.24688,-1.72391,48.0108,0.369813,59.9369,46.5453,67.1105,47.822,72.8209,59.4762,147.027,101.437,215.561,235.378,294.546,291.684,332.198,341.912,526.91,609.308,474.922,436.218,414.205,436.67,443.57,427.781,437.648
1658274600,7.77149,5.57106,-1.29102,52.8405,0.275576,59.3871,47.7294,67.6243,46.1562,72.2501,56.9348,145.918,101.005,214.146,232.865,290.069,288.091,329.123,339.334,515.346,619.516,480.494,436.844,407.708,432.464,439.695,424.248,435.872
1658275200,6.9591,5.85014,0.934768,54.0129,0.51999,63.2467,48.2218,70.6777,49.3787,78.0575,63.0233,149.354,104.358,219.153,238.982,295.692,292.502,330.548,331.851,466.837,564.694,586.458,493.671,426.067,439.637,442.016,424.442,441.084
1658275800,7.72189,4.22732,1.05383,60.3949,1.60399,69.2597,53.437,76.8435,55.7844,88.3224,80.3571,160.09,118.264,235.206,256.154,308.749,303.559,338.038,371.412,643.591,687.6,480.888,439.133,414.099,439.677,443.676,414.608,417.971
1658276400,6.19753,3.90752,4.28298,60.8284,1.72968,71.3312,53.7943,79.0833,55.7451,89.452,80.2525,159.977,117.919,236.764,256.176,308.81,301.823,335.812,330.933,470.928,860.052,636.222,455.946,422.22,439.492,439.021,417.233,430.835
1658277000,7.01133,3.75153,3.33856,61.6235,1.56983,70.1498,52.8578,76.6958,54.1948,86.4928,76.7565,157.797,115.483,230.833,250.894,304.454,298.567,334.998,336.583,567.885,841.017,519.885,448.991,423.469,442.036,439.353,418.229,428.155
1658277600,6.93045,3.68501,3.46973,58.6009,1.53391,68.6338,54.5437,78.8465,55.0408,89.3842,78.5371,157.782,114.082,231.399,250.283,309.15,302.634,337.696,346.092,633.713,839.507,480.738,435.72,413.836,433.4,441.617,418.048,428.909
1658278200,7.58868,3.64757,2.34489,63.2924,1.43481,69.7312,53.6693,76.9336,52.9466,83.7448,72.7423,155.311,112.367,226.398,245.966,300.854,296.94,336.659,386.346,700.792,675.571,462.445,441.299,421.212,436.18,435.994,418.931,431.24
1658278800,7.89366,3.87488,0.943149,63.963,1.41775,69.0536,52.4311,75.7603,52.0998,81.6352,67.6953,154.162,112.19,226.597,245.903,302.599,298.207,338.264,421.521,698.698,568.115,455.026,442.568,425.708,447.022,455.143,399.125,390.246
1658279400,7.89776,3.34393,2.26847,60.2921,1.49423,66.7636,52.8664,77.7703,53.3603,86.1716,73.3043,157.033,114.52,229.126,247.881,301.478,297.247,340.738,424.169,722.296,589.548,462.077,442.143,422.247,447.826,455.345,395.478,384.669
1658280000,6.54863,2.54536,5.36453,62.7451,1.41394,69.0434,51.9378,76.5432,53.3639,84.621,75.0888,156.303,114.061,230.151,250.104,305.123,298.627,334.384,334.218,523.196,917.068,559.381,429.162,396.488,420.377,430.432,415.994,430.647
1658280600,7.02765,2.39279,5.19523,61.4297,1.28572,67.7771,51.6571,74.7609,51.7186,81.0653,66.4773,152.684,109.848,223.728,241.774,298.177,295.1,335.394,333.358,509.706,944.286,515.971,414.483,391.991,421.615,428.834,416.464,427.61
1658281200,6.47579,1.80676,6.10179,62.8462,1.48776,68.6006,52.3856,76.6733,52.9424,81.8045,70.2866,153.199,110.412,224.081,244.268,298.791,295.041,333.797,334.405,494.454,950.831,551.417,419.483,393.446,422.13,431.154,418.616,429.789
1658281800,6.60047,2.23328,6.27301,61.8902,1.0345,66.7138,51.3242,72.1681,49.3225,77.8998,61.0161,148.849,103.918,215.566,232.754,289.446,287.207,328.527,330.185,434.51,763.965,692.046,439.546,394.153,420.942,432.296,418.919,430.651
1658282400,6.39045,2.61448,7.22355,54.8833,0.231726,57.2489,43.9742,63.9506,41.8321,65.1322,52.3561,137.429,89.6037,199.236,217.178,275.098,275.664,321.622,324.523,407.928,445.703,748.099,554.486,398.266,420.506,429.616,414.111,456.692
1658283000,6.63348,3.75461,6.2928,61.2783,1.41013,72.9463,55.1674,78.9956,54.1708,88.8492,77.6361,159.515,116.327,235.107,249.736,303.872,299.589,337.96,330.908,428.388,843.377,782.896,467.405,408.557,424.826,430.804,416.131,429.778
1658283600,8.87979,4.30935,0.65197,63.145,1.51724,70.981,54.6874,76.1915,53.512,83.9487,72.8275,155.512,112.745,226.862,246.134,301.934,298.29,337.654,352.993,699.328,789.137,460.988,437.285,413.196,433.851,438.683,420.636,432.176
1658284200,8.8983,4.19229,1.13373,64.6596,1.72946,70.6911,54.0953,77.2981,54.1714,85.8324,75.1521,156.974,113.968,228.885,249.006,302.111,298.797,336.595,365.282,751.088,706.146,440.171,426.792,405.425,428.307,435.405,415.255,423.555
1658284800,9.08012,3.09526,1.69005,63.3738,1.75108,68.9838,52.8103,76.148,52.7425,85.1488,70.6533,155.266,114.155,229.495,247.871,302.863,301.092,337.426,400.656,825.791,613.893,433.841,430.759,410.913,434.141,443.361,388.524,388.53
1658285400,8.86091,3.69436,1.84984,61.4436,1.4329,69.2528,52.5985,76.6119,53.0214,84.4125,73.4451,155.183,112.376,227.556,246.638,300.869,298.398,339.669,388.736,758.055,637.807,436.744,430.301,409.838,430.615,440.262,398.968,396.961
1658286000,8.90706,2.83125,2.42257,63.3607,1.76033,70.6168,54.867,79.0399,55.3307,88.463,78.7907,160.037,118.239,233.488,252.792,308.131,303.71,345.022,394.229,788.844,649.822,447.269,433.019,410.809,434.961,445.593,391.838,386.688
1658286600,8.50134,2.01604,3.54229,61.5176,1.72418,71.7455,53.7771,78.7828,56.6654,87.7759,76.9228,158.301,116.703,231.818,250.992,308.25,303.93,340.417,369.411,768.931,714.837,459.511,442.75,421.915,438.512,438.747,406.021,414.088
1658287200,8.3003,1.88171,3.9557,64.0985,1.98125,71.5979,58.0745,80.0814,56.068,88.0151,77.9678,159.194,117.113,233.032,255.079,309.076,302.127,337.032,366.701,780.402,708.494,452.702,438.056,416.738,441.134,442.248,407.363,410.92
1658287800,8.47522,2.01788,4.13038,61.7933,1.11568,67.5893,50.8574,74.1826,50.4352,80.2811,65.7758,152.257,109.888,224.687,244.269,300.142,297.376,339.246,371.956,717.877,665.56,438.454,428.185,405.268,430.059,441.072,411.712,415.986
1658288400,7.85038,4.85202,2.79569,60.4512,1.29877,68.3632,51.1365,74.2686,51.4192,84.1294,69.7808,154.798,112.354,225.642,244.753,298.174,295.617,335.899,359.143,658.317,728.008,469.231,441.119,411.946,429.159,435.144,417.846,430.617
1658289000,8.22377,3.98556,3.10323,61.7843,1.1158,67.9419,52.3829,76.28,52.4023,82.2438,67.9073,152.532,110.227,225.918,245.515,302.66,298.502,340.001,370.012,681.481,692.356,463.291,437.207,412.301,434.573,441.154,413.381,420.21
1658289600,7.44082,4.17419,4.53275,62.3211,1.1339,65.8865,50.1512,73.9713,50.2493,80.6274,67.4436,151.457,107.591,219.727,239.895,295.602,291.926,333.406,337.24,525.52,824.426,500.941,434.539,408.162,430.789,436.717,421.902,430.487
1658290200,9.54774,1.91626,-2.78888,56.6898,1.3387,71.6115,54.6561,78.4894,54.9356,87.3878,72.6355,155.643,114.383,230.628,248.93,305.409,305.232,347.474,561.801,733.602,431.552,445.133,431.9,410.518,433.133,448.37,396.349,386.875
1658290800,9.61259,3.17599,-0.222416,64.6993,1.85522,71.1951,54.3449,79.3482,56.0178,90.4218,80.5748,161.609,120.053,236.104,255.654,308.993,305.417,350.656,591.16,778.268,424.246,435.559,427.738,409.574,436.823,448.044,396.472,389.058
1658291400,9.35228,3.25558,0.719468,65.5401,2.10928,72.6274,56.9989,79.9029,56.0418,91.3925,81.6622,162.458,119.734,236.225,255.377,309.285,305.907,343.322,588.022,839.057,422.105,435.104,430.749,412.608,438.225,446.471,391.65,384.647
1658292000,9.44899,1.99426,2.80788,61.2105,1.54818,66.1859,51.5779,74.5009,53.0929,85.7921,71.8633,157.206,116.306,227.774,249.251,307.516,303.661,348.58,583.432,773.944,419.856,435.788,430.084,408.358,435.937,449.173,398.453,389.378
1658292600,8.95723,1.34686,4.27955,62.7937,1.46939,69.4491,55.7459,77.8308,54.1981,85.3229,72.5376,156.077,114.913,229.356,247.224,301.974,301.032,342.669,388.438,750.202,633.426,440.838,432.284,410.956,436.012,445.035,394.552,387.195
1658293200,8.33941,-0.982636,5.29638,63.7655,1.57953,68.8882,52.2937,76.6147,52.8086,85.8038,73.1121,155.689,112.345,228.935,246.723,299.957,296.477,335.026,404.385,759.035,609.601,436.099,427.125,407.333,429.309,442.007,388.511,383.076
1658293800,8.73558,1.73879,4.03671,57.9132,1.33168,68.1787,51.0676,75.1705,51.8057,84.3973,73.5739,156.494,111.787,229.279,247.632,304.534,302.818,344.564,411.777,759.685,575.465,447.746,430.585,411.593,436.199,453.71,396.525,384.627
1658294400,5.10525,0.556255,7.57104,51.4515,0.584315,60.6606,47.7837,70.0277,49.6685,79.1766,68.4266,152.035,110.117,226.053,246.833,299.912,295.331,334.656,333.623,461.151,729.269,700.79,515.318,425.106,431.462,435.542,421.085,436.999
1658295000,8.05508,1.90147,4.59955,51.8127,0.672641,63.8758,48.1712,70.4618,49.8067,78.191,65.0325,151.268,108.835,222.525,242.871,300.536,300.819,351.86,526.476,747.659,498.169,447.165,434.401,411.707,435.435,448.382,395.912,390.822
1658295600,7.49628,1.21831,5.65939,62.679,1.62389,69.5046,55.1248,77.5555,53.5455,83.9382,73.2041,156.532,114.058,226.941,246.813,302.714,302.439,348.869,504.235,740.052,520.391,445.319,432.073,407.247,430.73,441.492,388.572,383.999
1658296200,5.59278,3.37577,6.82948,63.137,1.18289,68.7322,52.3441,77.0832,52.4564,83.5713,72.1521,155.43,114.008,227.389,244.505,300.938,297.068,341.548,428.725,706.914,673.914,475.885,429.346,398.708,423.512,430.006,407.619,414.743
1658296800,6.84286,1.61382,5.9078,61.2699,1.44083,70.3292,52.5418,76.0846,53.1932,84.7922,72.7379,155.88,112.948,226.775,246.677,302.41,299.94,347.801,474.49,712.306,568.788,461.548,439.425,409.293,431.425,443.241,389.593,384.101
1658297400,6.73354,2.57019,5.89654,55.25,0.953214,68.4373,49.5536,71.2127,50.089,78.2655,60.8171,150.424,106.229,219.389,237.844,292.803,290.18,335.89,376.43,609.772,668.415,492.73,450.964,423.782,433.223,437.597,415.22,424.953
1658298000,6.75922,2.87656,5.36294,63.2851,1.20685,67.4885,51.5215,76.3414,52.2688,81.2423,70.4355,152.438,108.922,222.832,240.854,297.692,297.738,347.576,491.602,675.113,495.684,456.37,450.878,431.924,446.367,447.484,392.669,383.889
1658299800,6.9368,0.832993,5.50733,65.793,2.23959,72.9306,57.7577,80.8633,57.3788,90.1396,82.0323,162.997,119.539,235.387,254.215,307.053,305.005,360.737,566.924,720.837,512.158,450.748,441.318,427.092,451.259,443.828,371.972,384.733
1658300400,8.14588,2.42123,2.9995,64.8579,1.37885,70.5385,54.0502,78.0588,55.3741,88.3411,77.2065,159.201,117.149,229.754,252.667,309.412,327.299,435.343,528.905,574.623,487.178,466.099,445.386,428.113,457.074,444.576,366.043,391.27
1658301000,4.14387,7.45526,-0.413878,64.6326,2.35783,73.5114,55.7986,82.6798,59.5079,91.8758,86.4253,165.738,123.437,242.941,260.292,312.678,310.628,389.685,570.207,667.026,557.387,505.61,472.241,428.068,435.421,441.051,388.922,386.736
1658301600,4.57672,7.06717,0.0498607,66.8289,3.96707,76.6008,62.2713,83.2415,59.2578,90.4776,81.6984,163.236,124.791,245.848,264.292,316.02,309.801,401.777,597.648,643.797,527.565,507.672,485.596,446.524,443.645,436.187,373.908,381.533
